cellid,userid,freq_updates
017324000805,-8633939186771610000,1
001034000870,-8633939186771610000,1
011764000810,-8633939186771610000,1
006081000870,-8633939186771610000,1
002817000864,-8633939186771610000,1
001072000864,-8633939186771610000,1
034842000868,-8602249065870300000,1
006383002812,-8596917233853080000,1
000476004603,-8562367715153710000,8
000053004607,-8562367715153710000,7
005411004661,-8562367715153710000,5
000781004603,-8562367715153710000,3
000473004603,-8562367715153710000,3
005151004661,-8562367715153710000,1
041561004661,-8562367715153710000,1
041473004660,-8562367715153710000,1
027803003502,-8531468137009440000,2
024232003508,-8531468137009440000,1
037561003502,-8531468137009440000,1
020459003502,-8531468137009440000,1
030171003502,-8531468137009440000,1
021408003505,-8531468137009440000,1
034471003505,-8531468137009440000,1
012701003505,-8531468137009440000,1
007523000871,-8526962888817000000,3
020972000805,-8526962888817000000,2
009012000871,-8526962888817000000,1
007522000871,-8526962888817000000,1
005322000867,-8526962888817000000,1
007167000864,-8526962888817000000,1
023122000805,-8526962888817000000,1
023121000805,-8526962888817000000,1
009011000871,-8526962888817000000,1
013022001109,-8526076592602990000,1
011171000805,-8523958752362590000,13
000392000866,-8523958752362590000,2
002941000864,-8523958752362590000,1
000395000866,-8523958752362590000,1
001051000864,-8523958752362590000,1
020957000864,-8523958752362590000,1
017432003062,-8521880262732780000,11
001573003008,-8521880262732780000,5
000633003003,-8521880262732780000,2
001541003005,-8521880262732780000,2
004891003005,-8521880262732780000,2
006547003060,-8521880262732780000,2
016541003060,-8521880262732780000,1
001572003008,-8521880262732780000,1
001571003008,-8521880262732780000,1
017421003062,-8521880262732780000,1
000073003008,-8521880262732780000,1
040017002862,-8509025864090180000,21
059553002867,-8509025864090180000,9
005943002867,-8509025864090180000,8
059557002867,-8509025864090180000,6
059552002867,-8509025864090180000,2
059559002867,-8509025864090180000,2
032903002864,-8509025864090180000,2
030122002862,-8509025864090180000,2
000311002809,-8509025864090180000,1
035642002862,-8509025864090180000,1
035648002862,-8509025864090180000,1
005291002809,-8509025864090180000,1
051243002862,-8509025864090180000,1
001921002815,-8509025864090180000,1
030128002862,-8509025864090180000,1
005942002867,-8509025864090180000,1
019872000805,-8505137894476650000,47
007432000871,-8505137894476650000,41
019873000805,-8505137894476650000,22
007433000871,-8505137894476650000,16
007431000871,-8505137894476650000,15
007683000871,-8505137894476650000,13
008992000871,-8505137894476650000,11
009011000871,-8505137894476650000,9
017324000805,-8505137894476650000,8
023102000805,-8505137894476650000,8
023122000805,-8505137894476650000,8
025481000805,-8505137894476650000,7
007681000871,-8505137894476650000,6
007231000870,-8505137894476650000,6
029799000870,-8505137894476650000,5
023121000805,-8505137894476650000,5
009012000871,-8505137894476650000,5
018164000805,-8505137894476650000,5
014692000871,-8505137894476650000,5
000937000864,-8505137894476650000,5
000177000865,-8505137894476650000,4
023704000865,-8505137894476650000,4
007232000870,-8505137894476650000,4
013193000833,-8505137894476650000,3
011721000865,-8505137894476650000,3
013811000805,-8505137894476650000,3
001037000870,-8505137894476650000,3
029809000870,-8505137894476650000,3
010623000866,-8505137894476650000,2
008993000871,-8505137894476650000,2
006081000870,-8505137894476650000,2
030211000831,-8505137894476650000,2
023705000865,-8505137894476650000,2
018165000805,-8505137894476650000,2
014681000871,-8505137894476650000,2
030234000866,-8505137894476650000,2
023103000805,-8505137894476650000,2
011757000864,-8505137894476650000,2
029798000870,-8505137894476650000,1
011266000871,-8505137894476650000,1
000932000864,-8505137894476650000,1
007383000864,-8505137894476650000,1
029344000866,-8505137894476650000,1
008181000864,-8505137894476650000,1
007235000870,-8505137894476650000,1
007384000864,-8505137894476650000,1
027395000845,-8505137894476650000,1
007402000870,-8505137894476650000,1
040278000866,-8505137894476650000,1
010493000870,-8505137894476650000,1
024591000841,-8505137894476650000,1
023611000845,-8505137894476650000,1
001749000865,-8505137894476650000,1
000167000864,-8505137894476650000,1
000743000870,-8505137894476650000,1
018322004060,-8488168479272240000,2
001003002812,-8488168479272240000,1
003531002812,-8488168479272240000,1
033941002862,-8488168479272240000,1
049153002864,-8488168479272240000,1
036961002860,-8488168479272240000,1
034992002864,-8488168479272240000,1
049143002864,-8488168479272240000,1
010623002866,-8488168479272240000,1
000251004002,-8488168479272240000,1
003303002823,-8488168479272240000,1
019012002868,-8488168479272240000,1
010563004760,-8488168479272240000,1
033219002868,-8488168479272240000,1
000201004704,-8488168479272240000,1
026759000865,-8438958350627500000,1
024582000810,-8438958350627500000,1
000043000202,-8426765631233020000,1
000123002828,-8419632986394240000,2
000324002801,-8419632986394240000,1
000751005061,-8416256792433470000,4
020527001960,-8416256792433470000,3
019313004260,-8416256792433470000,2
004861002864,-8416256792433470000,2
001197001902,-8416256792433470000,2
063023005063,-8416256792433470000,2
052211005063,-8416256792433470000,2
002415005002,-8416256792433470000,1
000321002801,-8416256792433470000,1
001211001902,-8416256792433470000,1
004313005004,-8416256792433470000,1
020377002861,-8416256792433470000,1
000632001902,-8416256792433470000,1
052892005063,-8416256792433470000,1
001932001902,-8416256792433470000,1
000042004202,-8416256792433470000,1
019698001960,-8416256792433470000,1
000731005061,-8416256792433470000,1
019908001960,-8416256792433470000,1
001201001902,-8416256792433470000,1
004221005004,-8416256792433470000,1
000801005061,-8416256792433470000,1
019431004260,-8416256792433470000,1
061112005063,-8416256792433470000,1
004302005004,-8416256792433470000,1
003121005008,-8416256792433470000,1
051452002864,-8416256792433470000,1
010948002867,-8416256792433470000,1
000721005061,-8416256792433470000,1
036408002861,-8416256792433470000,1
001322002862,-8416256792433470000,1
034843002867,-8416256792433470000,1
024162003804,-8406864567724350000,3
051222003860,-8406864567724350000,1
063371003860,-8406864567724350000,1
000783004603,-8392163053944050000,2
000781004603,-8392163053944050000,2
000152000201,-8392163053944050000,2
003833004661,-8392163053944050000,1
005111004661,-8392163053944050000,1
004203004661,-8392163053944050000,1
005261004603,-8392163053944050000,1
001811004603,-8392163053944050000,1
021756000841,-8391850096020370000,2
011285000845,-8391850096020370000,1
012704000853,-8391850096020370000,1
005013002806,-8382951005828770000,77
005182002806,-8382951005828770000,66
005041002805,-8382951005828770000,38
022609002863,-8382951005828770000,13
005183002806,-8382951005828770000,7
006041002806,-8382951005828770000,5
005332002806,-8382951005828770000,4
000081002819,-8382951005828770000,3
030227002861,-8382951005828770000,3
050502000560,-8382951005828770000,2
032318002863,-8382951005828770000,2
018323004060,-8382951005828770000,2
034471002860,-8382951005828770000,2
026683002860,-8382951005828770000,2
000032000502,-8382951005828770000,2
000453002813,-8382951005828770000,2
005483002806,-8382951005828770000,1
030671002863,-8382951005828770000,1
005323002805,-8382951005828770000,1
017072000560,-8382951005828770000,1
005303002806,-8382951005828770000,1
005522002806,-8382951005828770000,1
032119002860,-8382951005828770000,1
005342002806,-8382951005828770000,1
012432002863,-8382951005828770000,1
000252004002,-8382951005828770000,1
014918002860,-8382951005828770000,1
000251004002,-8382951005828770000,1
000062004002,-8382951005828770000,1
002162002820,-8382951005828770000,1
014553002861,-8382951005828770000,1
012439002863,-8382951005828770000,1
001616002836,-8377930727101290000,8
003854002807,-8377930727101290000,3
001511002826,-8377930727101290000,2
000522002820,-8377930727101290000,1
003851002807,-8377930727101290000,1
000172002820,-8377930727101290000,1
000043002816,-8377930727101290000,1
003853002807,-8377930727101290000,1
000565002807,-8377930727101290000,1
003836002819,-8377930727101290000,1
023888000867,-8370739761780180000,23
023884000867,-8370739761780180000,4
017851000891,-8370739761780180000,1
017811000891,-8370739761780180000,1
051313000867,-8370739761780180000,1
053881000867,-8370739761780180000,1
023881000867,-8370739761780180000,1
017741000891,-8370739761780180000,1
056361000960,-8365764741772240000,5
002033004002,-8365764741772240000,5
010809002861,-8365764741772240000,4
039831002866,-8365764741772240000,4
050451000960,-8365764741772240000,4
018922004060,-8365764741772240000,3
051581002867,-8365764741772240000,3
015322000160,-8365764741772240000,2
005181002819,-8365764741772240000,2
000111000903,-8365764741772240000,2
002034004002,-8365764741772240000,2
033951002862,-8365764741772240000,2
000251000903,-8365764741772240000,2
018492004060,-8365764741772240000,2
000083000903,-8365764741772240000,2
006911002836,-8365764741772240000,1
004212002862,-8365764741772240000,1
020751001960,-8365764741772240000,1
008622004860,-8365764741772240000,1
010182002866,-8365764741772240000,1
010369002861,-8365764741772240000,1
030178002861,-8365764741772240000,1
056572000960,-8365764741772240000,1
011253002861,-8365764741772240000,1
010633002862,-8365764741772240000,1
063252002867,-8365764741772240000,1
041001002866,-8365764741772240000,1
059553002867,-8365764741772240000,1
001092002819,-8365764741772240000,1
037992002866,-8365764741772240000,1
000241000903,-8365764741772240000,1
051251002862,-8365764741772240000,1
000113000903,-8365764741772240000,1
001863000903,-8365764741772240000,1
033953002862,-8365764741772240000,1
000872002836,-8365764741772240000,1
030832002862,-8365764741772240000,1
000082002819,-8365764741772240000,1
010361002861,-8365764741772240000,1
034968002862,-8365764741772240000,1
002513002821,-8365764741772240000,1
012302003960,-8335277398515840000,1
001962003909,-8335277398515840000,1
002243003909,-8335277398515840000,1
003461003907,-8335277398515840000,1
010761003960,-8335277398515840000,1
001003002812,-8324200207288520000,1
000172002820,-8324200207288520000,1
004032002821,-8324200207288520000,1
010231004660,-8301532657490230000,17
004603004662,-8301532657490230000,14
001032004660,-8301532657490230000,13
004974004660,-8301532657490230000,8
000763004605,-8301532657490230000,7
001405004605,-8301532657490230000,7
011231004604,-8301532657490230000,5
005441004662,-8301532657490230000,4
001781004662,-8301532657490230000,3
005541004603,-8301532657490230000,3
001782004662,-8301532657490230000,3
000841004662,-8301532657490230000,2
001741004660,-8301532657490230000,2
005446004662,-8301532657490230000,2
005542004603,-8301532657490230000,2
000874004660,-8301532657490230000,2
001784004662,-8301532657490230000,2
001035004660,-8301532657490230000,2
001001004662,-8301532657490230000,2
004763004660,-8301532657490230000,1
040861004660,-8301532657490230000,1
000053004607,-8301532657490230000,1
000843004662,-8301532657490230000,1
005741004601,-8301532657490230000,1
001413004605,-8301532657490230000,1
000476004603,-8301532657490230000,1
000341004605,-8301532657490230000,1
002251004604,-8301532657490230000,1
006922004662,-8301532657490230000,1
041783004662,-8301532657490230000,1
000844004662,-8301532657490230000,1
041022004660,-8301532657490230000,1
000891004660,-8301532657490230000,1
001004004662,-8301532657490230000,1
000342004605,-8301532657490230000,1
040841004662,-8301532657490230000,1
028838002560,-8294510597488610000,3
015332002505,-8294510597488610000,2
013613002560,-8294510597488610000,2
011271002501,-8294510597488610000,2
026288002560,-8294510597488610000,1
041241002570,-8294510597488610000,1
040211002570,-8290122469220120000,11
004529002560,-8290122469220120000,7
004528002560,-8290122469220120000,4
023723002560,-8290122469220120000,2
022744002560,-8290122469220120000,1
041241002570,-8290122469220120000,1
010677002560,-8290122469220120000,1
001321002570,-8290122469220120000,1
004527002560,-8290122469220120000,1
004541002570,-8290122469220120000,1
016581004306,-8290122469220120000,1
040841004662,-8282822503233550000,3
006922004662,-8282822503233550000,3
004763004660,-8282822503233550000,3
001025004660,-8282822503233550000,3
041561004661,-8282822503233550000,2
041022004660,-8282822503233550000,2
040861004660,-8282822503233550000,2
039310000362,-8282822503233550000,1
041473004660,-8282822503233550000,1
041001004662,-8282822503233550000,1
040843004662,-8282822503233550000,1
001032004660,-8282822503233550000,1
000874004660,-8282822503233550000,1
004974004660,-8282822503233550000,1
010231004660,-8282822503233550000,1
032073000860,-8267782061262110000,2
020353000801,-8267782061262110000,2
006123000717,-8248891681303810000,3
003012000716,-8248891681303810000,1
006403002806,-8241008177561940000,36
005963002863,-8241008177561940000,10
032823002863,-8241008177561940000,8
022607002863,-8241008177561940000,5
032828002863,-8241008177561940000,4
005013002806,-8241008177561940000,4
006402002806,-8241008177561940000,4
005343002806,-8241008177561940000,2
022609002863,-8241008177561940000,2
026693002860,-8241008177561940000,1
026683002860,-8241008177561940000,1
002223002863,-8241008177561940000,1
001749000865,-8240685658565580000,8
003197000865,-8240685658565580000,7
047539000865,-8240685658565580000,6
011267000871,-8240685658565580000,5
013133000865,-8240685658565580000,4
011261000871,-8240685658565580000,3
011721000865,-8240685658565580000,3
